feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100
-2.198032,1.0120615,3.313071,-2.6697028,-2.1077714,0.9005866,0.9138057,1.4952226,0.16179413,4.690168,-1.7462786,-3.0932834,-1.2877859,1.7342311,-3.1729424,2.9349353,-1.5286394,-2.1789258,-4.983033,-2.6555905,1.650241,-3.8523753,-0.2816443,-2.7151923,-1.8435109,-1.9572352,-2.2290764,-1.7187675,0.93175757,2.3976727,-2.4471953,1.609818,5.414987,3.083353,0.1082162,-3.9867191,-1.7414712,-2.3714342,0.49654338,-1.2950953,-2.442057,1.4036914,-3.719274,2.1046705,1.3955929,-3.5634243,-4.252449,-1.468187,0.8452874,4.3794646,7.8583775,-2.9856002,-4.5826864,-3.6853716,-2.9933174,-2.3445506,-3.5472374,-0.29364416,-4.115122,3.809257,-1.5215658,-0.5052097,-0.97858125,-4.4955077,0.77653277,-5.2982016,-2.2410116,-0.18636957,2.412974,-4.1770544,0.111743644,-3.339187,1.7977885,-0.22937942,-3.495387,-0.47412747,-1.6084213,3.085548,1.6231068,-1.5415245,-1.1488905,-0.7267928,-0.37005353,-0.46952257,4.6372404,0.8511495,-0.85072047,-1.2347208,0.7237109,-3.636155,-3.312015,-1.2288532,0.06824571,-0.5282928,-0.45421013,-3.357449,-2.056981,-4.251917,-2.3039825,0.8920828
-1.7536829,1.7341362,0.1395906,-1.2587683,-0.9241421,-0.492069,-1.5488327,-0.7511389,-1.1037678,-0.17417309,-2.2450087,-0.37339938,-1.6250366,1.1149968,-2.2796059,1.0383576,0.37232575,-1.189403,-1.1296248,-2.0206795,-0.18441528,-2.0860002,-0.49989846,0.48040006,-0.7676453,-1.2276614,-0.7141069,0.6800198,-1.1312495,-0.44290793,-2.5173264,-0.049654156,-0.0656831,1.2813435,-0.31294852,-1.3583244,-1.5856284,-0.99685794,0.779284,-1.4356424,-0.62946314,-0.9497629,-1.5091511,1.0174485,-0.70662063,-1.7205604,-1.7536156,-2.0750823,-2.1246295,1.7243418,2.3115711,-0.7233093,-0.43522078,0.13384797,-1.518776,-1.1430782,-0.6577495,-0.9511554,-1.7403371,-0.95028573,-1.494301,-1.6714896,-2.0225773,-1.8104973,-1.5425872,-0.94714665,-1.6473551,-0.9724452,2.4258208,-1.1599878,-1.567268,-2.151029,-0.9606027,-2.221363,-0.5550007,0.079353645,-1.3828938,-1.3063606,1.6306264,-0.93240005,-0.5033922,-2.2116425,-0.80108815,0.93423885,0.016184203,-0.672319,-0.77064687,-1.5337452,1.3685018,-1.2139732,0.45001864,1.4178503,-0.56350875,0.28060183,1.129888,-0.8824679,-1.9499192,-2.4302585,-1.2811416,0.36171794
-4.7711296,3.4306877,-1.5224737,-3.6343048,-2.7871196,-1.217785,-4.529923,-3.660664,-4.0601616,-1.5092255,-5.670675,-2.2302208,-3.9725718,3.0537765,-4.3657207,4.069614,2.0760744,-4.0678596,-3.3851075,-3.9110868,-0.7391498,-5.790588,-2.0327914,2.6130054,-2.4418702,-3.8022907,-2.9567854,1.9275271,-4.3643055,-2.2865286,-5.5451074,1.5828494,-2.3206053,4.486719,-1.4861224,-3.3330991,-4.640633,-2.740903,2.1344273,-3.2094457,-3.6712906,-2.5019817,-3.8581738,3.4917278,-2.3530993,-5.5646157,-1.7764269,-5.323588,-4.3405704,3.520689,4.2551184,-2.6802478,0.9926277,-1.0412538,-4.2215323,-2.9963434,-1.3577045,0.11493475,-3.8820596,-3.1053524,-4.2064266,-5.010529,-3.7378914,-5.174377,-4.0054016,-0.2722787,-4.0553565,0.274415,4.7460203,-3.5546129,-4.846594,-5.868683,-3.4507368,-6.5574036,-2.6361735,1.0480675,-3.593231,-0.48911744,4.3651505,-2.9268658,1.3537086,-6.489399,-3.8561084,4.6196895,-2.2629707,-1.6081471,-3.4833364,-4.515291,2.898462,-0.94396716,2.4567876,3.925639,-2.6328743,2.1211119,4.160738,-2.495894,-4.2158422,-4.953196,-4.055527,2.4940848
-2.3752677,1.1721144,2.8299925,-2.6070154,-1.5779932,0.78004634,0.7874093,1.4633609,-0.39926845,3.7922013,-1.6897271,-2.557407,-1.1857233,1.6687924,-2.7792892,2.3544362,-1.2586414,-2.0187645,-4.1680536,-2.5065746,1.1090829,-3.576571,-0.6936836,-2.1594076,-2.0895338,-1.909289,-1.7849395,-2.0272684,0.44838002,2.5053046,-2.1592917,0.8030927,4.846887,3.2141802,-0.41425666,-3.436231,-1.6923786,-2.0765076,0.3084868,-1.5545206,-2.2633727,0.949804,-4.002993,1.8939598,1.0190208,-3.1103027,-4.408081,-1.8326564,0.32061446,3.9775972,7.034772,-3.1392567,-4.297586,-3.0180306,-3.0439422,-2.0415404,-3.632949,-0.24094433,-4.006812,2.6481376,-1.3734018,-0.64439774,-0.8327153,-4.3032565,0.30775177,-5.037262,-2.5954833,-1.0629281,2.6783395,-3.554886,0.0703391,-2.719541,1.2872965,-0.3441931,-3.2853937,-0.95265734,-1.9360987,1.7313993,1.8524307,-1.636065,-1.3305459,-0.91400456,-0.33172968,-0.26826775,4.359453,0.55320483,-0.46425852,-1.2139877,0.8776965,-3.5797608,-3.0042214,-0.84979427,-0.3672909,-0.7398728,-0.19697528,-2.8503847,-2.25012,-3.9165459,-2.4267163,0.82818985
-2.0191643,0.7593348,2.8319848,-2.1321688,-1.6453831,0.44545963,0.6402346,1.2325735,0.02906721,3.9048214,-1.2161688,-2.5030339,-0.8833985,1.3485292,-2.5198882,2.3872602,-1.3548557,-1.6164662,-4.067053,-2.3658073,1.4694852,-3.376686,-0.47932965,-2.4627008,-1.497127,-1.4872515,-1.8319135,-1.8974637,0.7974958,2.1222646,-2.0060196,0.88575965,4.4264717,2.7580822,-0.43906143,-3.4509907,-1.6541334,-1.933583,0.085772105,-1.3775016,-2.2337353,1.084386,-2.792311,1.5477393,1.2431622,-2.7544432,-4.085751,-1.1653817,0.56593096,3.852628,6.753047,-2.7707262,-3.8097372,-2.9120524,-2.4084048,-2.1575007,-3.1852999,-0.61701953,-3.4397523,2.681413,-1.4363171,-0.12812695,-0.60596794,-3.5866828,0.53466964,-4.787456,-1.7522234,-0.56215334,1.7613783,-3.0966847,-0.06657706,-2.828451,1.534691,0.030148385,-2.9270823,-0.2009268,-1.4341476,2.1645713,1.4473225,-1.2261252,-1.0069977,-0.5484416,-0.4519864,-0.30720308,3.8604696,0.23910435,-0.7567415,-1.0654473,0.85326463,-3.2285023,-2.496633,-1.0469111,-0.001795175,-0.48806143,-0.40767747,-2.718253,-2.0309427,-3.6201105,-2.0847332,0.63756883
-1.2366116,0.883625,0.7620134,-0.7697668,-0.59660643,-0.17335753,-0.47719756,0.1423874,-0.5242347,1.115795,-1.2262186,-0.8407156,-0.7805312,0.5833792,-1.3550081,0.70018035,-0.4427357,-0.76436657,-1.7694235,-1.0202029,0.15728676,-1.8986574,-0.57471097,-0.6965264,-0.8445447,-0.7201494,-0.49267292,-0.39313647,-0.009320827,1.0227114,-1.438683,0.29970655,1.3593711,1.154202,-0.59105927,-1.6054195,-1.0692242,-0.96346,-0.35149956,-1.0598663,-1.4728717,0.35157415,-1.6708417,0.8205503,0.20633177,-1.2448835,-2.2708662,-1.172117,-0.9413549,1.8478222,2.849342,-1.3707316,-1.3726405,-0.76390404,-0.9164417,-0.55621964,-1.7696668,-0.5498809,-1.480727,-0.047761362,-1.0046071,-0.65286946,-0.6101593,-1.9250468,-0.5883059,-1.687399,-1.1219634,-0.86544806,1.7284813,-1.1406199,-0.76412594,-1.3283998,0.20862353,-1.0982888,-1.1897482,-0.671681,-0.7594849,-0.32250732,1.0601698,-0.63182837,-0.47824973,-0.6076903,0.17426261,0.029827105,1.2797107,-0.28106096,-0.056523755,-1.1023219,0.38170767,-1.4503882,-0.86615956,-0.002352024,-0.80749285,-0.14298928,-0.115278155,-0.764695,-1.2416492,-1.6519959,-1.0915089,0.11877246
-9.347065,6.5304623,-2.4249268,-8.070574,-7.9378414,-3.1523075,-8.865154,-7.595238,-7.409387,-3.1434708,-11.922729,-5.6066318,-7.9000735,6.8598194,-8.745513,9.587959,4.826233,-8.407882,-8.0639,-8.511962,-2.3460097,-11.881266,-5.6648836,3.9745457,-5.5689564,-8.898955,-8.144597,3.5816267,-9.614751,-5.2235494,-11.4033785,5.4270096,-4.487099,9.671426,-3.576721,-8.858811,-9.858858,-6.8774366,5.432277,-6.6357164,-9.108914,-4.448409,-8.542315,7.3002324,-5.4311323,-12.075545,-2.2242868,-9.487635,-6.5913086,7.2480154,7.5710216,-7.6350546,2.908815,-3.3912632,-10.008466,-7.01906,-3.8000596,2.7888448,-8.867998,-6.277186,-8.530197,-9.688376,-7.0724854,-10.849029,-7.565191,-0.3640854,-7.3866997,2.2195992,9.230456,-8.407216,-10.199032,-11.543844,-7.8183303,-12.716463,-7.378176,3.0616167,-7.2648277,0.5641583,8.039043,-6.3847265,2.199296,-13.880039,-8.030862,9.157691,-5.0137243,-4.407218,-8.401399,-10.997052,6.3211665,-1.0749454,4.4444933,7.6425734,-7.117605,5.3410754,8.606597,-5.9261565,-8.764902,-9.169155,-9.478034,6.4415755
-2.072532,0.9173442,1.2769314,-1.4342424,-1.024329,-0.11331914,-0.2216847,0.36732244,-0.6309232,1.8255545,-1.523759,-1.483241,-0.9136871,0.5727741,-2.0603848,1.2341467,-0.73637223,-1.0583802,-2.3102527,-1.9869758,0.69142175,-2.6167371,-0.62216455,-1.4073535,-1.0160787,-1.0777416,-1.1528077,-0.7478195,0.08497003,1.4216561,-1.7141929,0.17363302,2.218394,1.7124746,-0.64990574,-2.170476,-1.718639,-1.6208811,-0.4244105,-1.5431439,-1.5351267,0.26987267,-2.3470094,1.1141825,0.27177408,-1.8452024,-3.0751839,-1.4246856,-0.92524904,2.5741863,4.157399,-1.6232485,-2.3535695,-1.2091148,-1.3662244,-1.1453142,-2.1916513,-0.88992006,-2.2062688,0.53528804,-1.5208298,-0.5768822,-1.083499,-2.4331594,-0.5262119,-3.1340625,-1.4879522,-1.2165207,2.2666316,-1.9071888,-0.64602995,-1.7045139,0.34046966,-0.951476,-1.768521,-0.31430066,-1.3335611,-0.18468784,1.213083,-0.9015042,-0.9147209,-1.0681581,-0.11859279,0.29152405,2.0287638,-0.47344342,-0.20129271,-1.167179,0.80430275,-2.1228354,-1.129988,-0.14505929,-0.56038266,-0.5495359,-0.09451991,-1.3431147,-1.8002646,-2.5928237,-1.7182503,0.35666153
-2.8645413,1.2959353,0.8288088,-1.5869489,-0.73568696,-2.223021,-0.49987835,0.04308225,-0.5960238,2.026276,-1.7222782,-2.2504997,-1.2087338,0.792846,-3.2657027,1.4566846,-1.025297,-1.9183322,-2.6190362,-3.7143328,1.8280569,-3.8968992,-1.7880847,-2.478562,-1.3167912,-1.2846916,-1.7932857,-1.1818109,-1.4211478,1.2387917,-2.2860649,-1.5437864,2.5547087,2.497637,-2.7903905,-2.4967735,-3.7206144,-3.0065672,-1.011609,-3.279794,-3.0181534,0.65477014,-1.716175,0.42080614,0.21335387,-3.66347,-5.468738,-2.5702138,-1.475923,2.743117,5.6443224,-2.7378364,-1.7099618,-1.4778103,-1.337126,-2.099836,-4.225447,-1.9189887,-2.308955,-1.77257,-3.2464185,-0.13070652,-0.9694986,-2.742462,-1.747172,-4.002279,-0.8030991,-2.624275,1.853068,-2.3225281,-1.199968,-1.1517105,0.7090489,-1.4094273,-1.7895538,0.6855443,-3.217744,-1.3063298,1.8297604,-1.5190537,-1.3028591,-2.1942923,-0.3655981,1.0943325,1.6754216,-3.424439,-1.7740084,-1.3225155,1.963942,-3.5257573,1.0620419,0.7094229,-1.239188,-0.26057813,0.44146118,-1.2641786,-3.8959339,-2.372755,-3.4254038,0.719182
-2.3420837,0.79240197,2.6232188,-1.8605857,-1.4049969,-0.18171856,0.6260895,1.2061062,-0.22918329,3.7406821,-1.3345262,-2.3628595,-0.7236374,0.9347486,-2.4655714,2.256116,-1.5785244,-1.6998188,-3.507767,-2.7790992,1.4757558,-3.2858717,-0.7399771,-2.6426396,-1.6161016,-1.3181272,-1.7768081,-2.2767932,0.36285338,2.494511,-1.5991948,0.059350833,4.6231127,2.8509572,-1.0241941,-3.2663324,-1.9844257,-1.8808963,-0.4928335,-1.7154807,-2.2817028,0.9996012,-2.8043027,1.3656597,1.0778699,-2.7630816,-4.5413566,-1.3010379,0.38003224,3.8831677,6.697942,-2.6267085,-3.521842,-2.4525905,-2.259205,-2.0416439,-3.4243164,-1.0310926,-3.391711,2.014469,-1.8592025,-0.01568798,-0.46939054,-3.3306274,0.10182993,-5.0336123,-1.7471216,-1.3605053,1.8358569,-2.7239053,-0.02045701,-2.2260716,1.4822664,0.024635075,-2.7418046,-0.3121159,-1.9630245,1.0088606,1.5150687,-1.0270867,-1.0680014,-0.6901129,-0.44456983,-0.050000325,3.775013,-0.31253952,-0.68114334,-0.6751495,0.8939064,-3.4519339,-2.353316,-0.85664874,-0.12535244,-0.8391638,-0.5187361,-2.1569483,-2.1800609,-3.2560136,-2.2214143,0.77179724
-7.9268317,4.6213675,0.27313995,-6.4537525,-7.1317086,-1.3969623,-4.7392397,-4.124109,-4.4659157,-1.6268517,-7.579746,-4.2411847,-5.9340816,5.307626,-6.4926248,5.6954336,2.917233,-5.7690125,-7.2806273,-6.384044,-2.4374232,-8.66341,-2.4272845,2.08782,-5.4632316,-5.597958,-5.9499545,2.7142549,-5.49609,-3.2906253,-8.120622,5.249753,-1.4292147,6.8920283,-3.3469012,-7.3115535,-7.2187057,-5.620675,3.7572215,-3.3163042,-6.136838,-2.5828469,-7.689176,4.37852,-2.953632,-7.982597,-2.8277133,-6.220034,-4.313547,5.176406,7.064245,-5.873116,0.68936527,-4.8390737,-8.069411,-5.100722,-3.376653,3.6770875,-7.7083063,-2.617681,-4.4122686,-6.0175543,-4.7805815,-9.457097,-3.3186183,-1.4937072,-5.9228396,3.1414905,5.671199,-7.69884,-6.5267487,-8.046192,-4.4488864,-8.454659,-5.9697504,0.44776812,-3.7599013,2.417817,4.4275966,-4.957685,2.1282585,-8.807652,-4.646253,6.159027,-1.4216344,-0.6829914,-5.6091638,-9.078279,4.2883773,-0.9168404,2.0570474,3.9268131,-5.19462,4.7221694,5.289122,-4.2966814,-5.497351,-7.05276,-7.7041693,3.1587563
-3.44201,2.576658,-0.68575954,-2.8692899,-2.1722577,-0.4884097,-3.5512135,-2.530654,-3.1171777,-1.095661,-3.9169817,-1.4230772,-2.8219488,2.2326925,-3.2415705,2.702222,1.2547127,-2.9762952,-2.3593552,-2.5935476,-0.6249072,-4.347427,-0.9054433,1.8413674,-1.8104402,-2.4243286,-2.0194314,1.3806645,-2.6635258,-1.2363114,-3.946691,1.4355004,-1.3260331,3.304958,-0.78732353,-2.3100576,-3.1935136,-2.1678102,1.1266669,-1.8456818,-2.1111789,-1.5592077,-2.7404184,2.2786076,-1.5156,-3.9862134,-1.3878646,-3.5753992,-3.3569732,2.6036983,3.5740948,-2.0423412,0.23393205,-0.9567615,-3.0312605,-1.8382198,-0.6144421,-0.05621212,-3.0197783,-1.4703124,-2.7694879,-3.616686,-2.681803,-3.9561791,-2.7445967,-0.1225622,-3.1924102,0.29556572,3.4934444,-2.8016958,-3.3105903,-4.3584394,-2.1577413,-4.637555,-2.0096989,0.5178516,-2.1624367,-0.15944129,2.8255527,-2.1705027,1.288567,-4.0364614,-2.6336472,3.4249935,-1.127818,-0.4861695,-2.0814373,-3.1011178,2.2156727,-0.85308665,1.7930777,2.6973712,-1.5997775,1.7387158,2.6531157,-1.9016106,-3.0698009,-4.162535,-2.792599,1.4547017
-2.3338027,0.85592467,1.2453964,-1.0172974,-0.8200541,-1.2373368,-0.22881633,0.33257255,-0.27545276,2.1777468,-1.3212198,-1.6185199,-0.71420527,0.60918695,-2.43515,1.3393676,-1.0218865,-1.2924242,-2.1610637,-2.6752884,1.4223236,-2.968594,-0.9620667,-2.0020406,-0.99428284,-0.9526788,-1.4583939,-1.3446807,-0.30975553,1.3879309,-1.5574614,-0.7245249,2.5142686,2.1998198,-1.2986945,-2.5005057,-2.4074106,-2.0120046,-0.71059585,-2.0467167,-1.8935907,0.48020217,-1.5500368,0.3528244,0.30064458,-2.338164,-4.0470886,-1.3500694,-0.8639733,2.7817264,4.904384,-1.8781441,-1.9263834,-1.1033546,-1.5276592,-1.6990585,-2.8957543,-1.4787755,-2.187939,-0.071647115,-2.1395235,-0.12603495,-0.96542096,-2.2893195,-0.72790694,-3.5011485,-1.1176842,-1.793778,1.5870106,-1.8254868,-0.6647102,-1.4812059,0.7388792,-0.5747291,-1.7729738,0.33155432,-2.0536592,-0.70870775,1.3017324,-0.9832364,-0.99847627,-1.3261454,-0.55618685,0.5258778,2.065466,-1.557785,-1.0977681,-0.9501945,1.1243914,-2.5685782,-0.33481318,0.086195484,-0.53173524,-0.45611763,0.119592115,-1.3088224,-2.6406276,-2.5239663,-2.1934488,0.43089977
-3.9960182,3.0538518,-1.5937569,-2.9586306,-1.7552135,-1.2124032,-3.77978,-2.9404035,-3.2936347,-1.1673803,-4.870556,-1.6230743,-3.17212,2.3891754,-3.8762364,3.5651858,1.4998868,-3.3571146,-2.4886265,-3.3541222,-0.3867863,-4.623033,-1.6564717,2.1489546,-1.7795478,-2.9577057,-1.968466,1.4397892,-3.55981,-1.9698657,-4.336069,0.5995502,-1.8492603,3.6269152,-1.3277075,-2.419444,-4.1611133,-2.200209,1.485817,-2.7971144,-2.6048956,-2.4976132,-2.6448126,2.9200866,-1.8677686,-4.580497,-2.0009043,-4.5964475,-3.919468,3.0316608,3.538499,-1.9008245,0.7962078,-0.32555592,-3.1680088,-2.7880404,-1.0118403,-0.56896436,-2.7816033,-2.363653,-3.9887767,-4.1457953,-3.2953162,-4.4728727,-3.5238888,-0.31520727,-3.4682488,-0.092101365,4.1435223,-2.679448,-3.9661944,-4.8398056,-2.7682838,-5.5034575,-1.7136208,1.2138401,-3.3611012,-0.9424665,3.5717998,-2.4718385,0.98853505,-5.140261,-3.161364,3.8514647,-1.6097342,-1.5954072,-2.7997246,-3.3175395,2.5543835,-1.1980188,2.2407668,3.590004,-1.7337513,1.6414485,3.4782114,-1.9034916,-3.591281,-3.9200282,-3.036451,1.977374
-2.435736,1.7712765,0.043634005,-1.1610708,-0.7185579,-1.0402405,-1.1555172,-0.63914204,-0.73326457,0.48833776,-2.491194,-0.7294267,-1.3890059,1.0554885,-2.9566157,1.6953987,0.0892417,-1.2104932,-1.5055566,-2.6120064,0.44840637,-2.5045307,-0.81011635,-0.06961259,-0.4728931,-1.2272592,-0.96742797,0.33886585,-1.2291838,-0.33624944,-2.2905982,-0.63298255,0.44941604,1.8330531,-0.7309822,-1.9006287,-2.4442165,-1.6951883,0.25408113,-1.6417753,-0.8670652,-0.9492577,-1.0648015,0.82145226,-0.5485133,-2.0067754,-2.5265236,-2.1300936,-2.0848174,2.3251905,3.1480386,-0.99690324,-0.77603453,0.048758138,-1.8489993,-1.856559,-1.4310491,-1.2974439,-1.6171018,-0.5606504,-2.0406852,-1.3263853,-2.0574162,-2.520872,-1.4380451,-1.8386762,-1.5549729,-1.0853665,2.176187,-1.7664489,-1.3706992,-2.213277,-0.59628195,-1.7752604,-0.9924237,0.8455696,-1.9210155,-1.1411963,1.2960781,-1.1129913,-0.43782032,-2.2152083,-1.0843196,1.1726066,0.5843575,-1.3378961,-1.2062918,-1.3210113,1.5282722,-1.5526407,0.7711997,1.3029124,-0.4602509,0.3179375,1.2091516,-0.86922735,-2.5511231,-2.6082113,-1.3564876,0.37085932
-3.0506341,1.5565522,0.58138716,-1.834894,-0.73073614,-2.4388208,-0.67497504,-0.022067327,-0.736345,1.8302956,-1.9551805,-2.2397883,-1.4380057,0.8946906,-3.584508,1.5946859,-0.9381333,-2.0610693,-2.799384,-4.0483212,1.764487,-4.1329494,-2.0146468,-2.3135314,-1.4451642,-1.378217,-1.7695868,-0.9135231,-1.7441931,1.008104,-2.5612216,-1.7036784,2.449358,2.563893,-3.1220605,-2.602147,-4.1188135,-3.2854147,-0.8899447,-3.621281,-3.11708,0.46868452,-1.7673166,0.5795612,0.132202,-3.885642,-5.7883554,-2.9908586,-1.9037713,2.8045554,5.853429,-2.798174,-1.683938,-1.3936565,-1.3885618,-2.287774,-4.428472,-2.1176207,-2.3606708,-2.1646683,-3.6049664,-0.34530288,-1.1296655,-2.9943268,-2.0858057,-4.0361466,-0.82401013,-2.8987787,2.1453447,-2.501774,-1.4118856,-1.2819145,0.47413048,-1.7349495,-1.7630788,0.7625547,-3.5595276,-1.568596,1.9723158,-1.7125287,-1.2883966,-2.5519192,-0.4274073,1.3091353,1.5487895,-3.9070399,-1.8937241,-1.4012823,2.1165009,-3.7153435,1.4926202,0.98378426,-1.3293083,-0.19414723,0.68865186,-1.3268739,-4.2386513,-2.471773,-3.6857321,0.7368765
-1.8550789,1.2143303,1.2651523,-1.2750766,-1.0960896,0.03660232,-0.5066789,0.26801914,-0.7179405,1.5761954,-1.2765577,-0.8771168,-0.5908075,0.8030197,-1.8303257,1.1083304,-0.6539444,-1.0562333,-2.2755575,-1.5448074,0.330906,-2.5720477,-0.545385,-0.8353207,-1.2575678,-0.80652976,-0.79970163,-1.0227586,-0.004863473,1.1445413,-1.7155436,0.23903705,1.9764209,1.7202637,-0.6850926,-2.1821623,-1.3316013,-1.3738538,-0.339759,-1.2891395,-1.491776,-0.016254136,-1.9794185,0.73938036,0.26576605,-1.3578072,-2.9058712,-1.0783089,-0.73824763,2.5641294,3.92961,-1.7039905,-1.9512788,-1.079888,-1.7231576,-1.3632014,-1.9539298,-0.6549674,-2.4025204,0.36889052,-0.99947715,-0.73490614,-0.996647,-2.3838654,-0.56427115,-2.5095022,-1.5700407,-1.190304,1.6576468,-1.5999876,-0.45276982,-1.7701491,0.4875285,-0.709471,-1.7566655,-0.42036754,-1.1573807,-0.5133429,1.0387186,-0.9597297,-0.6009446,-0.61359066,-0.27712947,-0.123362616,2.279584,-0.09267667,-0.071672454,-0.924979,0.7508126,-1.8846525,-1.1765604,0.0631634,-0.69480646,-0.03695226,-0.05395089,-1.4795418,-1.838207,-2.5845468,-1.3165882,0.37999454
-2.010525,0.8762059,0.923764,-0.9358337,-0.6869271,-1.2454871,-0.31665388,0.1820098,-0.32166898,1.7350562,-1.3221911,-1.4774815,-0.77289224,0.6503785,-2.272895,0.9923648,-0.81375253,-1.2523383,-2.0106063,-2.5457513,1.156994,-2.894408,-0.8961094,-1.7454952,-0.9901962,-0.8894083,-1.3143616,-1.0296282,-0.64514834,1.2674242,-1.663517,-0.72888595,2.0732348,1.9336584,-1.487304,-2.0299785,-2.3251882,-1.8835115,-0.74467075,-1.984874,-2.1500025,0.578569,-1.5006976,0.39752257,0.2740869,-2.3758392,-3.9207115,-1.4948117,-0.9609182,2.4624264,4.2966175,-1.9682381,-1.3823978,-1.0489597,-1.1893961,-1.4039959,-2.874358,-1.3343768,-1.8838991,-0.70996207,-2.0310752,-0.14975618,-0.8517541,-2.0499763,-0.9342012,-2.9147897,-0.9277604,-1.7578012,1.570224,-1.4967693,-0.9144533,-1.1366491,0.69306177,-0.8614298,-1.4689623,0.20815313,-1.811038,-0.8739452,1.3597538,-0.88461035,-0.87481964,-1.3023555,-0.23944935,0.491265,1.7068704,-1.8364315,-1.0158228,-1.0512503,1.1823034,-2.3720841,-0.007091295,0.3138095,-0.8385325,-0.25441086,0.17514698,-0.9439866,-2.6423018,-2.105742,-2.1844463,0.4616853
-2.2326825,1.1702353,3.543968,-2.8341265,-2.2941535,1.0367196,0.9578936,1.4610584,0.22594023,4.9854374,-1.8768306,-3.1896868,-1.2942821,2.032396,-3.3704448,3.1215966,-1.5372958,-2.1812298,-5.2255864,-2.691032,1.8077195,-3.9829974,-0.23518303,-2.7987025,-1.9241761,-2.0841134,-2.5233166,-1.7529062,1.0972284,2.431425,-2.6240737,1.8539809,5.5326095,3.165311,0.2676808,-4.1867623,-1.6429166,-2.4579458,0.6828166,-1.2305735,-2.5569575,1.5759922,-3.7329545,2.1230543,1.4851503,-3.7094884,-4.2104726,-1.494546,0.97790766,4.3984356,8.221594,-3.2354345,-4.7264447,-3.9405036,-3.17266,-2.5026686,-3.5262415,-0.27586952,-4.412639,4.2782197,-1.5314969,-0.5540146,-1.1084315,-4.7386823,0.8127177,-5.2976036,-2.2180667,0.053439345,2.4825976,-4.47279,0.12124868,-3.6787438,1.9612125,-0.13122183,-3.6043727,-0.41848177,-1.707421,3.6538405,1.7868288,-1.6383059,-1.2118812,-0.73715997,-0.49197304,-0.5589808,4.8706484,1.0526781,-1.0554246,-1.3442041,0.7150803,-3.639711,-3.3310692,-1.2172832,0.15546268,-0.4704107,-0.38378936,-3.6238658,-2.220574,-4.4878244,-2.358336,0.95481205
-2.996074,2.5046756,-0.9859718,-1.5264521,-0.6939027,-1.773062,-1.8597227,-1.2223548,-1.2678051,-0.39353788,-3.3508408,-0.72206634,-2.183984,1.493541,-3.7543314,2.0646086,0.5088442,-1.8759024,-1.4830331,-3.656723,0.2742389,-3.1392133,-1.3137357,0.6266439,-0.88175297,-1.8682151,-1.1005958,0.8377195,-2.331385,-1.3925858,-3.1040852,-1.1329104,-0.37375736,2.2201068,-1.1776006,-2.180369,-3.495052,-1.964367,0.77805465,-2.6888106,-1.1978903,-1.8670527,-1.1184943,1.4945894,-1.1154778,-2.7150953,-3.0822868,-3.1807265,-3.3621266,2.4783158,3.3163629,-0.9390088,-0.08147543,0.5907181,-2.1456213,-2.4714332,-1.5114721,-2.2093158,-1.6806914,-1.8021098,-3.1165931,-2.4128003,-2.7169244,-2.7960787,-2.4390852,-1.6872437,-1.9837865,-1.8189019,3.291159,-1.8257991,-2.2838864,-2.8513482,-1.6001552,-2.9930332,-0.89775586,1.328787,-2.869569,-2.388871,2.1485622,-1.6682297,-0.4939048,-3.5984817,-1.4845984,1.9389818,-0.3712756,-2.486307,-1.754864,-1.9173149,1.9511023,-1.8817781,1.8349922,2.3694987,-0.5433753,0.26756036,2.248733,-1.0089657,-3.1529725,-2.8475368,-2.06578,0.7220304
